,01.Well Identifier,02.Well Core Analysis Number (Well Core Analysis Line),03.Well Core Analysis Core Number,04.Well Line Interval Depth,05.Well Line Code,06.Well Line Interval Length,07.Well Line Porosity,08.Well Line KMAX,09.Well Line KVERT,10.Well Line K90,11.Well Line Grain Density,12.Well Line Pore Volume Oil,13.Well Line Pore Volume Water,14.Well Line Bulk Density,15.Well Line Lithology
8948,00/10-05-065-23W5/0,17018,2,3379.41,FD,0.18,0.064,1.2,0.66,0.85,2850.0,0.063,0.25,,CRB PP/V
8949,00/10-05-065-23W5/0,17018,2,3376.79,FD,0.21,0.019,1.4,0.73,0.67,2860.0,,0.106,,CRB S/V F
8950,00/10-05-065-23W5/0,17018,2,3377.0,FD,0.15,0.022,0.91,0.96,0.3,2860.0,,0.091,,CRB PP/V
8951,00/10-05-065-23W5/0,17018,2,3377.55,FD,0.18,0.025,0.16,0.15,0.05,2860.0,,0.08,,CRB P/S
8952,00/10-05-065-23W5/0,17018,2,3377.73,FD,0.19,0.022,0.41,0.01,0.24,2860.0,,0.091,,CRB S/V
8953,00/10-05-065-23W5/0,17018,2,3377.15,SS,0.16,0.024,0.04,0.01,0.04,,,0.286,,CRB PP/V
8954,00/10-05-065-23W5/0,17018,2,3377.31,SS,0.24,0.056,20.0,6.2,5.7,,,0.306,,CRB P/S
8955,00/10-05-065-23W5/0,17018,3,3413.76,DE,1.62,,,,,,,,,NOT ANALYSED - DENSE
8956,00/10-05-065-23W5/0,17018,3,3415.38,DE,1.0,,,,,,,,,NOT ANALYSED - DENSE
8957,00/10-05-065-23W5/0,17018,3,3416.59,DE,0.4,,,,,,,,,NOT ANALYSED - DENSE
8958,00/10-05-065-23W5/0,17018,3,3418.42,DE,0.03,,,,,,,,,NOT ANALYSED - DENSE
8959,00/10-05-065-23W5/0,17018,3,3418.12,FD,0.15,0.048,0.71,0.03,0.46,2620.0,,0.334,,SS  F
8960,00/10-05-065-23W5/0,17018,3,3416.99,FD,0.21,0.045,0.37,0.01,0.25,2630.0,,0.43,,SS  F
8961,00/10-05-065-23W5/0,17018,3,3418.27,FD,0.15,0.039,0.24,0.01,0.22,2640.0,0.087,0.21,,SS  F
8962,00/10-05-065-23W5/0,17018,3,3418.45,FD,0.16,0.063,0.55,0.12,0.43,2650.0,0.111,0.223,,SS  F
8963,00/10-05-065-23W5/0,17018,3,3418.61,FD,0.12,0.057,1.0,0.23,1.0,2650.0,0.074,0.177,,SS  F
8964,00/10-05-065-23W5/0,17018,3,3418.73,FD,0.21,0.035,0.54,0.11,0.5,2650.0,,0.24,,SS  F
8965,00/10-05-065-23W5/0,17018,3,3417.2,FD,0.37,0.041,2.2,0.24,1.7,2660.0,,0.238,,SS  F   ANHY
8966,00/10-05-065-23W5/0,17018,3,3417.97,FD,0.15,0.047,0.44,0.05,0.38,2660.0,,0.311,,SS  F
8967,00/10-05-065-23W5/0,17018,3,3417.57,FD,0.24,0.055,7.5,0.8,7.0,2670.0,0.141,0.028,,SS  F
8968,00/10-05-065-23W5/0,17018,3,3417.81,FD,0.16,0.021,0.62,0.2,0.62,2680.0,,0.122,,SS  F   ANHY
8969,00/10-05-065-23W5/0,17018,3,3416.38,FD,0.21,0.03,0.19,0.02,0.19,2690.0,,0.478,,SS  F   ANHY
8970,00/10-05-065-23W5/0,17018,3,3418.94,LC,0.31,,,,,,,,,LOST CORE
8971,00/10-05-065-23W5/0,17018,4,3420.25,DE,0.03,,,,,,,,,NOT ANALYSED - DENSE
8972,00/10-05-065-23W5/0,17018,4,3421.26,DE,0.3,,,,,,,,,NOT ANALYSED - DENSE
8973,00/10-05-065-23W5/0,17018,4,3421.75,DE,0.45,,,,,,,,,NOT ANALYSED - DENSE
8974,00/10-05-065-23W5/0,17018,4,3426.2,DE,0.03,,,,,,,,,NOT ANALYSED - DENSE
8975,00/10-05-065-23W5/0,17018,4,3427.35,FD,0.28,0.081,2.3,0.71,2.2,2620.0,0.222,0.247,,SS  F
8976,00/10-05-065-23W5/0,17018,4,3428.02,FD,0.22,0.057,31.0,1.5,30.0,2620.0,,0.21,,SS  M
8977,00/10-05-065-23W5/0,17018,4,3422.51,FD,0.27,0.08,6.7,1.6,6.6,2630.0,,0.288,,SS  F
8978,00/10-05-065-23W5/0,17018,4,3427.84,FD,0.18,0.098,59.0,1.4,57.0,2630.0,0.184,0.02,,SS  M
8979,00/10-05-065-23W5/0,17018,4,3428.76,FD,0.24,0.029,0.67,0.06,0.57,2630.0,,0.138,,SS  M   SH
8980,00/10-05-065-23W5/0,17018,4,3420.5,FD,0.24,0.086,13.0,12.0,12.0,2640.0,,0.093,,SS  F   SH
8981,00/10-05-065-23W5/0,17018,4,3427.17,FD,0.18,0.059,1.2,0.05,1.1,2640.0,0.17,0.34,,SS  F   SH
8982,00/10-05-065-23W5/0,17018,4,3420.74,FD,0.3,0.079,13.0,6.3,10.0,2650.0,,0.202,,SS  F   SH
8983,00/10-05-065-23W5/0,17018,4,3421.56,FD,0.19,0.049,0.56,0.01,0.49,2650.0,,0.63,,SS  F   F   ARGL
8984,00/10-05-065-23W5/0,17018,4,3423.06,FD,0.24,0.056,3.4,0.42,1.2,2650.0,,0.25,,SS  M   P/S
8985,00/10-05-065-23W5/0,17018,4,3425.43,FD,0.28,0.066,1.2,0.14,1.1,2650.0,,0.152,,SS  F
8986,00/10-05-065-23W5/0,17018,4,3426.04,FD,0.16,0.062,1.3,0.13,0.67,2650.0,0.081,0.193,,SS  F   SH
8987,00/10-05-065-23W5/0,17018,4,3427.63,FD,0.21,0.046,0.85,0.52,0.82,2650.0,,0.043,,SS  F
8988,00/10-05-065-23W5/0,17018,4,3421.04,FD,0.22,0.09,26.0,14.0,16.0,2660.0,,0.222,,SS  F   SH
8989,00/10-05-065-23W5/0,17018,4,3422.2,FD,0.31,0.053,2.4,0.37,2.4,2660.0,0.094,0.227,,SS  F
8990,00/10-05-065-23W5/0,17018,4,3424.76,FD,0.34,0.041,0.55,0.4,0.5,2660.0,,0.635,,SS  F   ANHY
8991,00/10-05-065-23W5/0,17018,4,3426.87,FD,0.3,0.059,0.59,0.08,0.53,2660.0,,0.443,,SS  F   ANHY
8992,00/10-05-065-23W5/0,17018,4,3428.24,FD,0.24,0.068,52.0,0.76,47.0,2660.0,,0.118,,SS  M   P/S
8993,00/10-05-065-23W5/0,17018,4,3428.48,FD,0.28,0.058,23.0,1.2,23.0,2660.0,,0.035,,SS  M   P/S
8994,00/10-05-065-23W5/0,17018,4,3422.78,FD,0.28,0.051,1.0,0.2,0.95,2670.0,,0.118,,SS  F   ANHY
8995,00/10-05-065-23W5/0,17018,4,3424.15,FD,0.31,0.055,9.6,2.2,8.9,2670.0,0.146,0.109,,SS  F   ANHY
8996,00/10-05-065-23W5/0,17018,4,3425.1,FD,0.33,0.055,1.3,0.26,1.2,2670.0,,0.328,,SS  F   ANHY
8997,00/10-05-065-23W5/0,17018,4,3425.71,FD,0.33,0.05,0.5,0.17,0.45,2670.0,,0.44,,SS  F   ANHY
8998,00/10-05-065-23W5/0,17018,4,3426.23,FD,0.39,0.036,0.48,0.26,0.45,2670.0,,0.111,,SS  F   ANHY
8999,00/10-05-065-23W5/0,17018,4,3426.62,FD,0.25,0.043,0.56,0.15,0.51,2670.0,,0.465,,SS  F   ANHY
9000,00/10-05-065-23W5/0,17018,4,3423.54,FD,0.31,0.027,1.4,0.01,1.2,2680.0,0.37,0.222,,SS  M   P/S ANHY
9001,00/10-05-065-23W5/0,17018,4,3419.55,FD,0.34,0.02,0.47,0.01,0.46,2690.0,,0.2,,SS  F   ANHY
9002,00/10-05-065-23W5/0,17018,4,3424.46,FD,0.3,0.033,1.2,0.25,1.2,2690.0,0.394,0.242,,SS  M   P/S ANHY
9003,00/10-05-065-23W5/0,17018,4,3420.28,FD,0.22,0.081,1.9,0.22,1.6,2700.0,,0.123,,SS  F   F   SH  ANHY
9004,00/10-05-065-23W5/0,17018,4,3423.85,FD,0.3,0.025,0.68,0.23,0.64,2700.0,0.4,0.16,,SS  M   P/S ANHY
9005,00/10-05-065-23W5/0,17018,4,3419.89,FD,0.36,0.028,0.5,0.08,0.5,2720.0,0.178,0.285,,SS  F   ANHY
9006,00/10-05-065-23W5/0,17018,4,3423.3,FD,0.24,0.027,0.7,0.14,0.65,2720.0,,0.148,,SS  M   P/S ANHY
9007,00/10-05-065-23W5/0,17018,4,3429.0,LC,0.3,,,,,,,,,LOST CORE
9008,00/11-28-068-19W5/0,23186,1,1578.25,DE,3.08,,,,,,,,,NOT ANALYSED - SHALE
9009,00/11-28-068-19W5/0,23186,1,1595.54,DE,1.0,,,,,,,,,NOT ANALYSED - DENSE
9010,00/11-28-068-19W5/0,23186,1,1582.58,FD,0.19,0.126,14.5,0.05,14.5,2650.0,0.119,0.286,,SS  F   SH
9011,00/11-28-068-19W5/0,23186,1,1581.97,FD,0.22,0.114,10.8,0.01,10.8,2660.0,0.176,0.282,,SS  F   SH
9012,00/11-28-068-19W5/0,23186,1,1582.77,FD,0.36,0.133,17.0,0.62,16.7,2660.0,0.11,0.286,,SS  F   SH
9013,00/11-28-068-19W5/0,23186,1,1583.13,FD,0.18,0.131,13.9,0.01,12.6,2660.0,0.126,0.285,,SS  F   SH
9014,00/11-28-068-19W5/0,23186,1,1583.31,FD,0.25,0.128,13.4,0.01,13.0,2660.0,0.127,0.287,,SS  F   SH
9015,00/11-28-068-19W5/0,23186,1,1583.56,FD,0.3,0.132,18.3,0.01,18.1,2660.0,0.146,0.299,,SS  F   SH
9016,00/11-28-068-19W5/0,23186,1,1590.2,FD,0.28,0.126,4.45,0.01,3.05,2660.0,0.194,0.292,,SS  F   SH
9017,00/11-28-068-19W5/0,23186,1,1590.48,FD,0.24,0.129,6.4,0.01,6.3,2660.0,0.195,0.301,,SS  F   SH
9018,00/11-28-068-19W5/0,23186,1,1591.27,FD,0.21,0.14,17.6,0.01,16.3,2660.0,0.101,0.291,,SS  F
9019,00/11-28-068-19W5/0,23186,1,1581.73,FD,0.24,0.096,2.15,0.01,2.05,2670.0,0.185,0.269,,SS  F   SH
9020,00/11-28-068-19W5/0,23186,1,1582.43,FD,0.15,0.134,24.7,0.55,24.0,2670.0,0.139,0.285,,SS  F   SH
9021,00/11-28-068-19W5/0,23186,1,1584.17,FD,0.24,0.172,16.8,0.29,16.2,2670.0,0.129,0.32,,SS  F   SH
9022,00/11-28-068-19W5/0,23186,1,1585.66,FD,0.31,0.122,12.7,0.01,12.7,2670.0,0.085,0.204,,SS  F   SH
9023,00/11-28-068-19W5/0,23186,1,1590.72,FD,0.37,0.113,10.1,0.01,8.36,2670.0,0.171,0.24,,SS  F   SH
9024,00/11-28-068-19W5/0,23186,1,1584.41,FD,0.4,0.131,14.1,0.01,13.0,2680.0,0.116,0.305,,SS  F   SH
9025,00/11-28-068-19W5/0,23186,1,1585.42,FD,0.24,0.147,11.9,0.57,11.4,2680.0,0.117,0.262,,SS  F   SH
9026,00/11-28-068-19W5/0,23186,1,1585.97,FD,0.33,0.12,10.1,0.01,9.7,2680.0,0.119,0.229,,SS  F   SH
9027,00/11-28-068-19W5/0,23186,1,1586.61,FD,0.3,0.115,6.51,0.01,6.4,2680.0,0.157,0.256,,SS  F   SH
9028,00/11-28-068-19W5/0,23186,1,1586.91,FD,0.31,0.126,8.18,0.01,7.81,2680.0,0.151,0.273,,SS  F   SH
9029,00/11-28-068-19W5/0,23186,1,1592.58,FD,0.43,0.132,5.83,0.01,5.52,2680.0,0.171,0.308,,SS  F   SH
9030,00/11-28-068-19W5/0,23186,1,1594.04,FD,0.22,0.15,4.29,0.01,3.51,2680.0,0.112,0.175,,SS  F
9031,00/11-28-068-19W5/0,23186,1,1582.19,FD,0.24,0.137,11.7,0.14,10.9,2690.0,0.17,0.291,,SS  F   SH
9032,00/11-28-068-19W5/0,23186,1,1585.17,FD,0.25,0.14,12.6,0.01,12.6,2690.0,0.112,0.283,,SS  F   SH
9033,00/11-28-068-19W5/0,23186,1,1587.49,FD,0.3,0.115,7.26,0.25,5.52,2690.0,0.116,0.287,,SS  F
9034,00/11-28-068-19W5/0,23186,1,1587.79,FD,0.34,0.109,5.12,0.01,5.12,2690.0,0.135,0.308,,SS  F   SH
9035,00/11-28-068-19W5/0,23186,1,1588.56,FD,0.39,0.108,4.33,0.24,4.23,2690.0,0.162,0.308,,SS  F   SH
9036,00/11-28-068-19W5/0,23186,1,1591.48,FD,0.31,0.14,17.2,0.01,6.6,2690.0,0.06,0.371,,SS  F
9037,00/11-28-068-19W5/0,23186,1,1594.62,FD,0.46,0.132,2.85,0.01,2.85,2690.0,0.173,0.272,,SS  F   SH
9038,00/11-28-068-19W5/0,23186,1,1583.86,FD,0.31,0.143,16.5,0.01,15.8,2700.0,0.14,0.327,,SS  F   SH
9039,00/11-28-068-19W5/0,23186,1,1584.81,FD,0.36,0.138,14.6,0.01,13.2,2700.0,0.128,0.291,,SS  F   SH
9040,00/11-28-068-19W5/0,23186,1,1588.13,FD,0.43,0.119,5.11,0.01,4.84,2700.0,0.194,0.463,,SS  F   SH
9041,00/11-28-068-19W5/0,23186,1,1588.95,FD,0.34,0.105,9.29,0.01,5.58,2700.0,0.154,0.24,,SS  F   SH
9042,00/11-28-068-19W5/0,23186,1,1592.18,FD,0.4,0.144,8.59,0.01,8.38,2700.0,0.053,0.387,,SS  F
9043,00/11-28-068-19W5/0,23186,1,1593.01,FD,0.39,0.112,9.89,0.01,1.63,2700.0,0.238,0.313,,SS  F   SH
9044,00/11-28-068-19W5/0,23186,1,1595.08,FD,0.46,0.132,3.17,0.01,3.17,2700.0,0.132,0.294,,SS  F   SH
9045,00/11-28-068-19W5/0,23186,1,1587.22,FD,0.27,0.123,7.85,0.01,7.11,2710.0,0.115,0.229,,SS  F   SH
9046,00/11-28-068-19W5/0,23186,1,1589.75,FD,0.45,0.116,4.55,0.13,4.19,2710.0,0.167,0.341,,SS  F   SH
9047,00/11-28-068-19W5/0,23186,1,1591.09,FD,0.18,0.123,3.21,0.01,3.06,2710.0,0.076,0.379,,SS  F   SH
9048,00/11-28-068-19W5/0,23186,1,1591.79,FD,0.39,0.148,18.3,0.01,18.1,2710.0,0.051,0.385,,SS  F
9049,00/11-28-068-19W5/0,23186,1,1589.29,FD,0.46,0.142,3.26,0.01,3.13,2720.0,0.171,0.368,,SS  F   SH  PRY
9050,00/11-28-068-19W5/0,23186,1,1593.77,FD,0.27,0.146,4.39,0.06,4.16,2720.0,0.117,0.263,,SS  F
9051,00/11-28-068-19W5/0,23186,1,1581.33,FD,0.4,0.081,0.82,0.01,0.77,2740.0,0.179,0.291,,SS  F   PRY
9052,00/11-28-068-19W5/0,23186,1,1586.3,FD,0.31,0.12,5.83,0.01,5.12,2740.0,0.14,0.279,,SS  F   SH
9053,00/11-28-068-19W5/0,23186,1,1594.26,FD,0.36,0.141,2.56,0.01,2.5,2740.0,0.135,0.276,,SS  F   PRY
9054,00/11-28-068-19W5/0,23186,1,1593.4,FD,0.25,0.12,6.09,0.14,5.43,2750.0,0.069,0.305,,SS  F   SH
9055,00/11-28-068-19W5/0,23186,1,1593.65,FD,0.12,0.16,7.13,0.59,7.13,2750.0,0.164,0.212,,SS  F   SH
9056,00/02-27-063-19W5/0,2776,1,1794.36,DE,2.83,,,,,,,,,NOT ANALYSED - SHALE
9057,00/02-27-063-19W5/0,2776,1,1797.19,DE,0.52,,,,,,,,,NOT ANALYSED - DENSE
9058,00/02-27-063-19W5/0,2776,1,1797.98,DE,0.83,,,,,,,,,NOT ANALYSED - DENSE
9059,00/02-27-063-19W5/0,2776,1,1800.0,DE,1.12,,,,,,,,,NOT ANALYSED - SHALE
9060,00/02-27-063-19W5/0,2776,1,1801.12,DE,0.8,,,,,,,,,NOT ANALYSED - ANHYDRITE
9061,00/02-27-063-19W5/0,2776,1,1811.49,DE,1.16,,,,,,,,,NOT ANALYSED - SHALE
9062,00/02-27-063-19W5/0,2776,1,1797.71,SS,0.27,0.036,,,,,0.138,0.693,,SS  F   CALC
9063,00/02-27-063-19W5/0,2776,1,1798.81,SS,0.58,0.019,,,,,,0.787,,SS  F   CALC
9064,00/02-27-063-19W5/0,2776,1,1799.39,SS,0.61,0.03,,,,,0.468,0.364,,SS  F   CALC
9065,00/02-27-063-19W5/0,2776,1,1801.92,SS,0.18,0.05,,,,,,0.682,,SS  F   SH
9066,00/02-27-063-19W5/0,2776,1,1802.1,SS,0.3,0.044,,,,,,0.75,,SS  F   SH
9067,00/02-27-063-19W5/0,2776,1,1802.4,SS,0.31,0.047,,,,,,0.766,,SS  F   SLT
9068,00/02-27-063-19W5/0,2776,1,1802.71,SS,0.3,0.044,,,,,,0.84,,SS  F   SLT
9069,00/02-27-063-19W5/0,2776,1,1803.01,SS,0.31,0.036,,,,,,0.78,,SS  F   SLT
9070,00/02-27-063-19W5/0,2776,1,1803.32,SS,0.27,0.148,0.9,,,,0.054,0.318,,SS  F
9071,00/02-27-063-19W5/0,2776,1,1803.59,SS,0.31,0.167,2.9,,,,0.042,0.233,,SS  F
9072,00/02-27-063-19W5/0,2776,1,1803.9,SS,0.3,0.13,3.6,,,,0.062,0.207,,SS  F
9073,00/02-27-063-19W5/0,2776,1,1804.2,SS,0.28,0.121,0.5,,,,0.107,0.322,,SS  F
9074,00/02-27-063-19W5/0,2776,1,1804.48,SS,0.3,0.136,0.8,,,,0.088,0.272,,SS  F
9075,00/02-27-063-19W5/0,2776,1,1804.78,SS,0.25,0.193,4.2,,,,0.073,0.239,,SS  F
9076,00/02-27-063-19W5/0,2776,1,1805.03,SS,0.42,0.077,0.1,,,,0.17,0.509,,SS  F   ARGL
9077,00/02-27-063-19W5/0,2776,1,1805.45,SS,0.31,0.187,2.6,,,,0.064,0.289,,SS  F
9078,00/02-27-063-19W5/0,2776,1,1805.76,SS,0.3,0.138,2.0,,,,0.051,0.209,,SS  F
9079,00/02-27-063-19W5/0,2776,1,1806.06,SS,0.28,0.179,2.5,,,,0.09,0.324,,SS  F
9080,00/02-27-063-19W5/0,2776,1,1806.34,SS,0.3,0.171,1.9,,,,0.181,0.338,,SS  F
9081,00/02-27-063-19W5/0,2776,1,1806.64,SS,0.31,0.174,1.9,,,,0.103,0.321,,SS  F
9082,00/02-27-063-19W5/0,2776,1,1806.95,SS,0.3,0.153,2.4,,,,0.131,0.398,,SS  F
9083,00/02-27-063-19W5/0,2776,1,1807.25,SS,0.31,0.098,0.3,,,,0.153,0.194,,SS  F
9084,00/02-27-063-19W5/0,2776,1,1807.56,SS,0.18,0.211,3.6,,,,0.076,0.314,,SS  F   SH
9085,00/02-27-063-19W5/0,2776,1,1807.74,SS,0.3,0.081,,,,,0.123,0.645,,SS  F   ARGL
9086,00/02-27-063-19W5/0,2776,1,1808.04,SS,0.28,0.164,1.1,,,,0.091,0.457,,SS  F
9087,00/02-27-063-19W5/0,2776,1,1808.32,SS,0.3,0.213,35.0,,,,0.075,0.328,,SS  F
9088,00/02-27-063-19W5/0,2776,1,1808.62,SS,0.25,0.119,0.1,,,,0.176,0.487,,SS  F
9089,00/02-27-063-19W5/0,2776,1,1808.87,SS,0.3,0.222,12.0,,,,0.032,0.216,,SS  F
9090,00/02-27-063-19W5/0,2776,1,1809.17,SS,0.28,0.174,1.3,,,,0.04,0.293,,SS  F
9091,00/02-27-063-19W5/0,2776,1,1809.45,SS,0.27,0.097,0.1,,,,0.113,0.651,,SS  F   SH
9092,00/02-27-063-19W5/0,2776,1,1809.72,SS,0.3,0.205,16.0,,,,0.078,0.136,,SS  F
9093,00/02-27-063-19W5/0,2776,1,1810.02,SS,0.22,0.187,2.5,,,,0.08,0.293,,SS  F
9094,00/02-27-063-19W5/0,2776,1,1810.24,SS,0.18,0.08,,,,,,0.785,,SS  F   ARGL
9095,00/02-27-063-19W5/0,2776,1,1810.42,SS,0.31,0.169,0.9,,,,0.148,0.261,,SS  F   SH
9096,00/02-27-063-19W5/0,2776,1,1810.73,SS,0.3,0.172,92.0,,,,0.145,0.174,,SS  F   SH
9097,00/02-27-063-19W5/0,2776,1,1811.03,SS,0.24,0.146,26.0,,,,0.137,0.152,,SS  F   SH
9098,00/02-27-063-19W5/0,2776,1,1811.27,SS,0.22,0.033,,,,,0.182,0.484,,SS  F   SH
9099,00/02-27-063-19W5/0,2776,2,3002.28,DE,3.38,,,,,,,,,NOT ANALYSED - DENSE
9100,00/02-27-063-19W5/0,2776,2,3006.55,DE,1.19,,,,,,,,,NOT ANALYSED - DENSE
9101,00/02-27-063-19W5/0,2776,2,3009.81,DE,0.55,,,,,,,,,NOT ANALYSED - DENSE
9102,00/02-27-063-19W5/0,2776,2,3015.29,DE,0.4,,,,,,,,,NOT ANALYSED - DENSE
9103,00/02-27-063-19W5/0,2776,2,3017.82,DE,1.25,,,,,,,,,NOT ANALYSED - DENSE
9104,00/02-27-063-19W5/0,2776,2,3022.21,DE,0.46,,,,,,,,,NOT ANALYSED - DENSE
9105,00/02-27-063-19W5/0,2776,2,3023.1,DE,0.55,,,,,,,,,NOT ANALYSED - DENSE
9106,00/02-27-063-19W5/0,2776,2,3027.49,DE,0.73,,,,,,,,,NOT ANALYSED - DENSE
9107,00/02-27-063-19W5/0,2776,2,3041.9,DE,1.28,,,,,,,,,NOT ANALYSED - DENSE
9108,00/02-27-063-19W5/0,2776,2,3045.1,DE,1.16,,,,,,,,,NOT ANALYSED - DENSE
9109,00/02-27-063-19W5/0,2776,2,3052.27,DE,0.24,,,,,,,,,NOT ANALYSED - DENSE
9110,00/02-27-063-19W5/0,2776,2,3055.32,DE,4.87,,,,,,,,,NOT ANALYSED - DENSE
9111,00/02-27-063-19W5/0,2776,2,3061.17,DE,0.73,,,,,,,,,NOT ANALYSED - DENSE
9112,00/02-27-063-19W5/0,2776,2,3062.33,DE,4.42,,,,,,,,,NOT ANALYSED - DENSE
9113,00/02-27-063-19W5/0,2776,2,3067.57,DE,2.99,,,,,,,,,NOT ANALYSED - DENSE
9114,00/02-27-063-19W5/0,2776,2,3011.0,FD,0.33,0.059,1.0,0.01,0.85,2670.0,,,,CRB PP/V
9115,00/02-27-063-19W5/0,2776,2,3013.1,FD,0.46,0.151,1170.0,7.3,800.0,2670.0,,,,CRB V
9116,00/02-27-063-19W5/0,2776,2,3013.77,FD,0.34,0.144,290.0,32.0,254.0,2670.0,,,,CRB V
9117,00/02-27-063-19W5/0,2776,2,3006.03,FD,0.27,0.043,0.73,0.01,0.34,2680.0,,,,CRB PP/V
9118,00/02-27-063-19W5/0,2776,2,3006.3,FD,0.25,0.032,0.93,,0.52,2680.0,,,,CRB PP/VF
9119,00/02-27-063-19W5/0,2776,2,3007.92,FD,0.33,0.044,21.0,8.1,3.5,2680.0,,,,CRB PP/VF
9120,00/02-27-063-19W5/0,2776,2,3010.69,FD,0.31,0.089,5.1,0.01,4.7,2680.0,,,,CRB S/V
9121,00/02-27-063-19W5/0,2776,2,3016.36,FD,0.52,0.081,78.0,32.0,61.0,2680.0,,,,CRB W/S
9122,00/02-27-063-19W5/0,2776,2,3021.48,FD,0.43,0.029,0.82,0.01,0.47,2680.0,,,,CRB PP/V
9123,00/02-27-063-19W5/0,2776,2,3024.65,FD,0.31,0.012,0.09,0.01,0.05,2680.0,,,,CRB PP/V
9124,00/02-27-063-19W5/0,2776,2,3025.32,FD,0.49,0.012,0.32,0.01,0.14,2680.0,,,,CRB INTR
9125,00/02-27-063-19W5/0,2776,2,3027.06,FD,0.43,0.025,0.87,0.01,0.7,2680.0,,,,CRB INTRF   SH
9126,00/02-27-063-19W5/0,2776,2,3037.64,FD,0.45,0.025,0.09,0.01,0.07,2680.0,,,,CRB S/V
9127,00/02-27-063-19W5/0,2776,2,3005.66,FD,0.37,0.056,6.2,0.26,1.6,2690.0,,,,CRB S/V
9128,00/02-27-063-19W5/0,2776,2,3008.99,FD,0.36,0.045,1.6,0.09,1.1,2690.0,,,,CRB PP/VF
9129,00/02-27-063-19W5/0,2776,2,3009.35,FD,0.28,0.035,0.09,0.01,0.09,2690.0,,,,CRB PP/V
9130,00/02-27-063-19W5/0,2776,2,3010.36,FD,0.33,0.07,300.0,,23.0,2690.0,,,,CRB S/V F
9131,00/02-27-063-19W5/0,2776,2,3013.56,FD,0.21,0.179,4850.0,39.0,4400.0,2690.0,,,,CRB V
9132,00/02-27-063-19W5/0,2776,2,3014.11,FD,0.24,0.084,49.0,18.0,35.0,2690.0,,,,CRB W/S
9133,00/02-27-063-19W5/0,2776,2,3014.35,FD,0.34,0.099,333.0,13.0,302.0,2690.0,,,,CRB V
9134,00/02-27-063-19W5/0,2776,2,3014.69,FD,0.33,0.092,21.0,9.4,15.0,2690.0,,,,CRB W/S
9135,00/02-27-063-19W5/0,2776,2,3015.02,FD,0.27,0.046,1.1,0.01,0.79,2690.0,,,,CRB PP/VF
9136,00/02-27-063-19W5/0,2776,2,3015.69,FD,0.21,0.057,2.4,0.01,1.9,2690.0,,,,CRB S/V
9137,00/02-27-063-19W5/0,2776,2,3016.88,FD,0.34,0.119,21.0,12.0,19.0,2690.0,,,,CRB P/S
9138,00/02-27-063-19W5/0,2776,2,3020.69,FD,0.49,0.089,52.0,23.0,51.0,2690.0,,,,CRB W/S
9139,00/02-27-063-19W5/0,2776,2,3021.91,FD,0.3,0.03,0.04,0.01,0.04,2690.0,,,,CRB INTR
9140,00/02-27-063-19W5/0,2776,2,3022.67,FD,0.43,0.015,0.43,0.01,0.28,2690.0,,,,CRB INTR
9141,00/02-27-063-19W5/0,2776,2,3024.96,FD,0.36,0.031,0.21,0.01,0.03,2690.0,,,,CRB PP/V
9142,00/02-27-063-19W5/0,2776,2,3028.86,FD,0.52,0.135,71.0,42.0,66.0,2690.0,,,,CRB W/S
9143,00/02-27-063-19W5/0,2776,2,3029.38,FD,0.48,0.11,10.0,4.1,9.7,2690.0,,,,CRB PP/V
9144,00/02-27-063-19W5/0,2776,2,3029.86,FD,0.37,0.094,15.0,7.0,10.0,2690.0,,,,CRB W/S
9145,00/02-27-063-19W5/0,2776,2,3031.05,FD,0.43,0.087,22.0,5.8,11.0,2690.0,,,,CRB S/V
9146,00/02-27-063-19W5/0,2776,2,3031.48,FD,0.49,0.106,45.0,44.0,44.0,2690.0,,,,CRB S/V
9147,00/02-27-063-19W5/0,2776,2,3035.87,FD,0.3,0.078,21.0,10.0,8.2,2690.0,,,,CRB PP/VF
9148,00/02-27-063-19W5/0,2776,2,3038.09,FD,0.31,0.019,0.14,0.01,0.12,2690.0,,,,CRB PP/V
9149,00/02-27-063-19W5/0,2776,2,3044.8,FD,0.3,0.034,0.07,0.01,0.04,2690.0,,,,CRB INTR
9150,00/02-27-063-19W5/0,2776,2,3046.26,FD,0.34,0.079,25.0,0.15,3.7,2690.0,,,,CRB S/V F
9151,00/02-27-063-19W5/0,2776,2,3054.34,FD,0.3,0.032,1.2,0.1,0.79,2690.0,,,,CRB PP/V
9152,00/02-27-063-19W5/0,2776,2,3060.19,FD,0.43,0.035,0.19,0.01,0.16,2690.0,,,,CRB INTR
9153,00/02-27-063-19W5/0,2776,2,3007.74,FD,0.18,0.033,1.2,0.13,1.2,2700.0,,,,CRB S/V
9154,00/02-27-063-19W5/0,2776,2,3008.25,FD,0.43,0.053,0.23,0.01,0.16,2700.0,,,,CRB PP/V
9155,00/02-27-063-19W5/0,2776,2,3011.64,FD,0.39,0.062,5.1,0.1,1.5,2700.0,,,,CRB S/V
9156,00/02-27-063-19W5/0,2776,2,3012.03,FD,0.28,0.049,0.59,0.01,0.32,2700.0,,,,CRB PP/V
9157,00/02-27-063-19W5/0,2776,2,3012.31,FD,0.24,0.02,0.63,0.01,0.26,2700.0,,,,CRB S/V
9158,00/02-27-063-19W5/0,2776,2,3012.55,FD,0.37,0.068,15.0,0.26,11.0,2700.0,,,,CRB S/V
