,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,UWI,BHT,TrueTemp,Depth_SS(m),Field,TD (ft),Well_Id,Basin,TD_0,TD_1,TD_2,TD_3,TD_4,TD_5,TD_6,TD_7,TD_8,TD_9,TD_10,TD_11,TD_12,KB_0,KB_1,KB_2,KB_3,KB_4,KB_5,KB_6,KB_7,KB_8,KB_9,KB_10,KB_11,KB_12,Mud Wt_0,Mud Wt_1,Mud Wt_2,Mud Wt_3,Mud Wt_4,Mud Wt_5,Mud Wt_6,Mud Wt_7,Mud Wt_8,Mud Wt_9,Mud Wt_10,Mud Wt_11,Mud Wt_12,MW@Depth(KB)_0,MW@Depth(KB)_1,MW@Depth(KB)_2,MW@Depth(KB)_3,MW@Depth(KB)_4,MW@Depth(KB)_5,MW@Depth(KB)_6,MW@Depth(KB)_7,MW@Depth(KB)_8,MW@Depth(KB)_9,MW@Depth(KB)_10,MW@Depth(KB)_11,MW@Depth(KB)_12,Bottom_Hole_Location_X_0,Bottom_Hole_Location_Y_0,Elevation(f)_0,Elevation_Reference_0,Latitude_0,Longitude_0,Total_Depth(f)_0,X(f)_0,Y(f)_0,01_Wilcox_MD_ft_0,02_Midway_MD_ft_0,03_Navarro_MD_ft_0,04_Taylor_MD_ft_0,05_Anacacho_MD_ft_0,06_Austin_Chalk_MD_ft_0,07_Upper_Eagle_Ford_MD_ft_0,08_Lower_Eagle_Ford_MD_ft_0,09_Woodbine_MD_ft_0,10_Maness_MD_ft_0,11_Buda_MD_ft_0,12_Del_Rio_MD_ft_0,13_Georgetown_MD_ft_0,14_Edwards_MD_ft_0,15_Glen_Rose_MD_ft_0,16_Pearsal_MD_ft_0,17_James_Cow_Creek_MD_ft_0,18_Sligo_MD_ft_0,19_Cotton_Valley_MD_ft_0,td_0,Elevation_0,ElevationDatum_0,WGS84Latitude_0,WGS84Longitude_0,SurfLat_0,SurfLong_0,SurfaceLatitude_NAD83_0,SurfaceLongitude_NAD83_0,BottomLatitude_NAD83_0,BottomLongitude_NAD83_0,SurfaceLatitude_NAD27_0,SurfaceLongitude_NAD27_0,BottomLatitude_NAD27_0,BottomLongitude_NAD27_0,Measured Depth (ft)_0,Measured Depth (ft)_1,Measured Depth (ft)_2,Measured Depth (ft)_3,Total Vertical Depth (ft)_0,Total Vertical Depth (ft)_1,Total Vertical Depth (ft)_2,Total Vertical Depth (ft)_3,Spud Date_0,Spud Date_1,Spud Date_2,Spud Date_3,Completion Date_0,Completion Date_1,Completion Date_2,Completion Date_3,First Production Month_0,First Production Month_1,First Production Month_2,First Production Month_3,Elevation_0.1,Elevation_1,Elevation_2,Elevation_3,Oil Total Cum (bbl)_0,Oil Total Cum (bbl)_1,Oil Total Cum (bbl)_2,Oil Total Cum (bbl)_3,Gas Total Cum (mcf)_0,Gas Total Cum (mcf)_1,Gas Total Cum (mcf)_2,Gas Total Cum (mcf)_3,Water Total Cum (bbl)_0,Water Total Cum (bbl)_1,Water Total Cum (bbl)_2,Water Total Cum (bbl)_3,GOR Total Average_0,GOR Total Average_1,GOR Total Average_2,GOR Total Average_3,Plug Date_0,Plug Date_1,Plug Date_2,Plug Date_3,TD Date_0,TD Date_1,TD Date_2,TD Date_3,Drilling Days_0,Drilling Days_1,Drilling Days_2,Drilling Days_3,Last Production Month_0,Last Production Month_1,Last Production Month_2,Last Production Month_3,Gas Maximum (mcf)_0,Gas Maximum (mcf)_1,Gas Maximum (mcf)_2,Gas Maximum (mcf)_3,Gas Maximum Date_0,Gas Maximum Date_1,Gas Maximum Date_2,Gas Maximum Date_3,Oil Maximum (bbl)_0,Oil Maximum (bbl)_1,Oil Maximum (bbl)_2,Oil Maximum (bbl)_3,Oil Maximum Date_0,Oil Maximum Date_1,Oil Maximum Date_2,Oil Maximum Date_3,Water Maximum (bbl)_0,Water Maximum (bbl)_1,Water Maximum (bbl)_2,Water Maximum (bbl)_3,Water Maximum Date_0,Water Maximum Date_1,Water Maximum Date_2,Water Maximum Date_3,Liquid Injection Cum (bbl)_0,Liquid Injection Cum (bbl)_1,Liquid Injection Cum (bbl)_2,Liquid Injection Cum (bbl)_3,Gas Injection Cum (mcf)_0,Gas Injection Cum (mcf)_1,Gas Injection Cum (mcf)_2,Gas Injection Cum (mcf)_3,Bottom Hole Location X_m_NAD27_Zone 11N (120 W to 114 W)_0,Bottom Hole Location Y_m_NAD27_Zone 11N (120 W to 114 W)_0,Elevation(m above sea level)_0,01_Battle (Surbiton)[SSTVD] (m)_0,02_Lea_Park (Surbiton)[SSTVD] (m)_0,03_1st_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,04_2nd_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,05_Fish_scales (Surbiton)[SSTVD] (m)_0,06_Mannville_Top (Surbiton)[SSTVD] (m)_0,07_Ostracod_Beds (Surbiton)[SSTVD] (m)_0,08_Jurassic_Top (Surbiton)[SSTVD] (m)_0,09_Montney_Top (Surbiton)[SSTVD] (m)_0,10_Permian_Top (Surbiton)[SSTVD] (m)_0,11_Wabamun (Surbiton)[SSTVD] (m)_0,12_Winterburn (Surbiton)[SSTVD] (m)_0,13_Woodbend (Surbiton)[SSTVD] (m)_0,14_Duvernay_Top (Surbiton)[SSTVD] (m)_0,15_Beaverhill (Surbiton)[SSTVD] (m)_0,16_Elk_Point (Surbiton)[SSTVD] (m)_0,17_Precambrian Basement (Surbiton)[SSTVD] (m)_0,Elevation Meters_0,ElevationDatum_0.1,TD meters_0,SurfaceLatitude_NAD83_0.1,SurfaceLongitude_NAD83_0.1,BottomLatitude_NAD83_0.1,BottomLongitude_NAD83_0.1,SurfaceLatitude_NAD27_0.1,SurfaceLongitude_NAD27_0.1,BottomLatitude_NAD27_0.1,BottomLongitude_NAD27_0.1,Measured Depth (ft)_0.1,Total Vertical Depth (ft)_0.1,Spud Date_0.1,Completion Date_0.1,First Production Month_0.1,Elevation_0.2,Oil Total Cum (bbl)_0.1,Gas Total Cum (mcf)_0.1,Water Total Cum (bbl)_0.1,GOR Total Average_0.1,Plug Date_0.1,First Production Date_0,Elevation Drill Floor (ft)_0,Elevation Ground (ft)_0,Elevation Kelly Bushing (ft)_0,Last Production Month_0.1,Gas Maximum (mcf)_0.1,Gas Maximum Date_0.1,Oil Maximum (bbl)_0.1,Oil Maximum Date_0.1,Water Maximum (bbl)_0.1,Water Maximum Date_0.1,Yield Total Average_0,Unnamed: 0_y,Unnamed: 1,1200.0_GRWS,1500.0_GRWS,1800.0_GRWS,2100.0_GRWS,2400.0_GRWS,2700.0_GRWS,3000.0_GRWS,3300.0_GRWS,3600.0_GRWS,3900.0_GRWS,4200.0_GRWS,4500.0_GRWS,4800.0_GRWS,5100.0_GRWS,5400.0_GRWS,5700.0_GRWS,6000.0_GRWS,6300.0_GRWS,6600.0_GRWS,6900.0_GRWS,7200.0_GRWS,7500.0_GRWS,7800.0_GRWS,8100.0_GRWS,8400.0_GRWS,8700.0_GRWS,9000.0_GRWS,WellName,LogType,300.0_GRWS,600.0_GRWS,900.0_GRWS,9300.0_GRWS,9600.0_GRWS,9900.0_GRWS,10200.0_GRWS,10500.0_GRWS,10800.0_GRWS,11100.0_GRWS,11400.0_GRWS,11700.0_GRWS,12000.0_GRWS,12300.0_GRWS,12600.0_GRWS,12900.0_GRWS,13200.0_GRWS,13500.0_GRWS,13800.0_GRWS,14100.0_GRWS,14400.0_GRWS,14700.0_GRWS,15000.0_GRWS,15300.0_GRWS,15600.0_GRWS,15900.0_GRWS,16200.0_GRWS,16500.0_GRWS,16800.0_GRWS,17100.0_GRWS,17400.0_GRWS,17700.0_GRWS,18000.0_GRWS,18300.0_GRWS,18600.0_GRWS,18900.0_GRWS,19200.0_GRWS,19500.0_GRWS,19800.0_GRWS,20100.0_GRWS,20400.0_GRWS,20700.0_GRWS,21000.0_GRWS,21300.0_GRWS,21600.0_GRWS,21900.0_GRWS,22200.0_GRWS,22500.0_GRWS,22800.0_GRWS,23100.0_GRWS,23400.0_GRWS,23700.0_GRWS,24000.0_GRWS,Set,CLS_Lat,CLS_Long,CLS_Depth_ft,fmtn,Krig_Temp
696,696,696,184,42177313020000,85.0,107.32222222222224,,Eaglebine,8140.0,42177313020000,EB,8140.0,,,,,,,,,,,,,272.0,,,,,,,,,,,,,9.2,,,,,,,,,,,,,8140.0,,,,,,,,,,,,,2430879.72,520769.62,272.0,KB,29.2587891,-97.6485901,0.0,2430879.72,520769.62,0.0,0.0,0.0,0.0,7413.83,7570.0,0.0,7789.83,0.0,0.0,7917.47,7988.5,8028.75,0.0,0.0,0.0,0.0,0.0,0.0,8140.0,272.0,KB,,,,,29.2601659,-97.6496460999999,29.2601659087111,-97.6496461028495,29.2599224912885,-97.6493730971507,29.2599225,-97.6493731,,,,,7818.0,7818.0,,,,,,,1982-05-16,1982-05-16,,,1984-02-01,1982-06-01,,,261 GL,261 GL,,,5457.0,17673.0,,,194.0,9198.0,,,0.0,0.0,,,35.551,520.455,,,1991-08-12,1991-08-12,,,,,,,,,,,1989-11-01,1983-11-01,,,31.0,1650.0,,,1984-03-01,1982-08-01,,,1721.0,2622.0,,,1984-02-01,1982-08-01,,,0.0,0.0,,,1984-02-01,1982-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,0.0,44.0806,58.3626,63.801,,,,,,,,42.4039,62.8943,40.6502,93.3499,81.3347,86.2133,70.8914,70.415,50.4427,86.076,84.6817,47.3609,48.8474,,,,,42177313020000.0,Cleaned,,71.3701,61.6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.2587891,-97.6485901,8140.0,EGB,107.76223245448818
697,697,697,185,42177314470000,85.0,101.79444444444444,,Eaglebine,7656.999999999999,42177314470000,EB,7657.0,,,,,,,,,,,,,314.0,,,,,,,,,,,,,9.3,,,,,,,,,,,,,7647.0,,,,,,,,,,,,,2472255.95,578922.47,314.0,KB,29.4173393,-97.5165176,0.0,2472255.95,578922.47,0.0,0.0,0.0,0.0,0.0,7089.28,0.0,7430.5,0.0,0.0,7513.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7657.0,314.0,KB,,,,,29.4166592999999,-97.5153853,29.4166592765556,-97.5153851556337,29.4164199234468,-97.5151144443622,29.4164199,-97.5151143,,,,,,,,,,,,,1983-11-15,,,,,,,,298 GL,,,,,,,,,,,,,,,,,,,,1983-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.4173393,-97.5165176,7657.0,EGB,103.0071200265225
698,698,698,186,42177314700000,80.0,,,Eaglebine,7760.0,42177314700000,EB,7760.0,,,,,,,,,,,,,316.6,,,,,,,,,,,,,9.2,,,,,,,,,,,,,7760.0,,,,,,,,,,,,,2513474.14,629260.59,317.0,KB,29.5542698,-97.3848724,0.0,2513474.14,629260.59,0.0,0.0,0.0,0.0,0.0,7174.0,0.0,7539.0,0.0,0.0,7599.5,7685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7760.0,316.5,KB,,,,,29.5523674999999,-97.3843837999999,29.5523674898498,-97.3843837891614,29.5521319101505,-97.3841145108383,29.5521319,-97.3841145,,,,,7760.0,7760.0,7760.0,,1983-08-21,1983-08-21,1983-08-21,,1983-09-03,1983-09-03,1983-09-03,,1984-01-01,1983-10-01,1987-03-01,,304 GL,304 GL,304 GL,,101461.0,2915.0,194.0,,55037.0,23670.0,391.0,,0.0,0.0,0.0,,542.445,8120.069,2015.464,,1987-08-19,1987-08-19,1987-08-19,,,,,,,,,,1987-02-01,1983-12-01,1987-07-01,,4585.0,12830.0,142.0,,1985-03-01,1983-10-01,1987-03-01,,7792.0,1423.0,183.0,,1985-01-01,1983-11-01,1987-03-01,,0.0,0.0,0.0,,1984-01-01,1983-10-01,1987-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0,0.0,,,,,,,,,,,,,,,,96.1844,115.6966,86.5412,104.6002,89.4516,30.285,39.9745,,,,,,42177314700000.0,Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,29.5542698,-97.3848724,7760.0,EGB,105.84997255410256
699,699,699,187,42177315540000,89.44444444444444,108.00555555555556,,Eaglebine,8239.0,42177315540000,EB,8239.0,,,,,,,,,,,,,297.0,,,,,,,,,,,,,9.7,,,,,,,,,,,,,8239.0,,,,,,,,,,,,,2475722.67,567665.14,297.0,KB,29.3862591,-97.5060806,0.0,2475722.67,567665.14,0.0,0.0,0.0,0.0,7569.17,7741.67,0.0,8069.6,0.0,0.0,8140.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8239.0,300.76,KB,29.38653059,-97.50607031,29.38626,-97.5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.3862591,-97.5060806,8239.0,EGB,105.08410803614184
700,700,700,188,42177319460000,110.0,135.55,,Eaglebine,13536.000000000002,42177319460000,EB,13536.0,,,,,,,,,,,,,336.0,,,,,,,,,,,,,9.6,,,,,,,,,,,,,11400.0,,,,,,,,,,,,,2542174.57,597104.21,336.0,KB,29.4647198,-97.2960815,0.0,2542174.57,597104.21,3397.51,7150.86,8097.0,0.0,9644.17,9904.84,0.0,10665.5,0.0,0.0,10826.5,10937.0,11033.0,11079.76,0.0,0.0,0.0,0.0,0.0,11400.0,307.76,KB,,,,,29.4648585999999,-97.2962844999999,29.4594726950674,-97.2872344168366,29.4646190883431,-97.296017301572,29.4592329,-97.2869674,,,,,13536.0,,,,1991-09-17,,,,1991-11-05,,,,1991-11-01,,,,288 GL,,,,4678.0,,,,871.0,,,,0.0,,,,186.191,,,,1993-07-27,,,,,,,,,,,,1992-02-01,,,,659.0,,,,1991-12-01,,,,2241.0,,,,1991-11-01,,,,0.0,,,,1991-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0,0.0,,,,,,66.3708,67.0466,63.07,45.7086,42.2735,65.3319,77.678,90.8245,88.8689,81.9177,84.2711,88.9951,76.4818,72.8808,90.0881,84.8417,95.0265,94.2699,80.5245,83.3361,73.5218,88.3938,42177319460000.0,Cleaned,,,,81.2278,86.9829,65.0763,41.3606,23.272,91.1339,22.8358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.4647198,-97.2960815,11400.0,EGB,114.50526965835444
701,701,701,189,42177320060000,108.8888888888889,139.9888888888889,,Eaglebine,11530.0,42177320060000,EB,11530.0,,,,,,,,,,,,,275.5,,,,,,,,,,,,,10.1,,,,,,,,,,,,,11530.0,,,,,,,,,,,,,2532122.95,564130.32,256.0,KB,29.3744392,-97.3291473,0.0,2532122.95,564130.32,4031.83,7872.9,8776.5,9515.0,10365.33,10499.17,10987.42,11013.67,0.0,0.0,11141.37,11225.0,11280.21,11354.17,0.0,0.0,0.0,0.0,0.0,11530.0,275.3,KB,,,,,29.3744692699999,-97.32923211,29.3744692699999,-97.32923211,29.3742266045587,-97.3289646983162,29.3742266045587,-97.3289646983162,,,,,11530.0,11530.0,,,1996-11-13,1996-11-13,,,1996-11-29,1996-11-29,,,,1997-04-01,,,257 GL,257 GL,,,,5229.0,,,,1897.5,,,,0.0,,,,362.88,,,,,,,,,,,,,,,,2007-09-01,,,,350.0,,,,1997-04-01,,,,946.5,,,,1997-04-01,,,,0.0,,,,1996-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.0,0.0,84.2944,84.7473,81.4892,97.9943,85.0985,87.4385,84.3406,96.3766,85.9872,115.9757,61.2223,98.8126,116.8194,105.1597,96.1148,112.3811,74.0997,57.737,56.6982,79.0787,106.7095,105.9165,74.6433,101.3193,106.5136,111.4011,94.4027,42177320060000.0,Cleaned,,,,99.1324,97.3718,90.4836,101.5911,81.0703,43.8475,72.3322,23.4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.3744392,-97.3291473,11530.0,EGB,116.05771478000392
702,702,702,190,42177320410000,110.0,132.03333333333336,,Eaglebine,11318.0,42177320410000,EB,11318.0,,,,,,,,,,,,,363.5,,,,,,,,,,,,,10.2,,,,,,,,,,,,,11318.0,,,,,,,,,,,,,2410123.42,524673.73,364.0,KB,29.27017,-97.71355,0.0,2410123.42,524673.73,0.0,4111.21,5026.44,5707.16,6494.0,6563.33,0.0,6782.0,0.0,0.0,6872.98,6953.13,6987.71,7053.33,7640.47,8870.0,9116.86,9200.0,0.0,11318.0,363.5,KB,,,,,29.2703047,-97.7137074999999,29.2703047349369,-97.7137074491766,29.2700624650625,-97.7134326508223,29.2700625,-97.7134326,,,,,,,,,1999-03-27,,,,1999-05-10,,,,,,,,349 GL,,,,,,,,,,,,,,,,,,,,1999-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0,0.0,,,,,54.3088,74.4534,70.1464,52.5382,55.296,46.7132,81.8936,81.1478,63.7992,72.4728,75.1279,56.0068,79.5121,73.0379,38.395,20.923,38.9386,21.1287,23.8768,29.8346,31.259,20.0057,68.5574,42177320410000.0,Cleaned,,,,30.4163,23.7941,27.8814,30.3879,57.0706,90.6464,55.3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,29.27017,-97.71355,11318.0,EGB,105.03796317148958
703,703,703,191,42185302150000,120.0,141.16666666666669,,Eaglebine,11810.0,42185302150000,EB,11810.0,,,,,,,,,,,,,333.0,,,,,,,,,,,,,9.8,,,,,,,,,,,,,11810.0,,,,,,,,,,,,,2941696.39,1081537.53,333.0,KB,30.7744408,-96.0018921,0.0,2941696.39,1081537.53,0.0,0.0,0.0,0.0,0.0,9197.17,0.0,9455.4,9524.17,10220.33,10299.38,10360.21,10386.04,10428.33,11112.08,0.0,0.0,0.0,0.0,11810.0,330.91,KB,,,,,30.7773714,-96.0015192,30.7773713849216,-96.0015191856745,30.7771784150787,-96.001287614325,30.7771784,-96.0012876,,,,,10650.0,,,,1978-08-28,,,,1983-10-06,,,,1984-05-01,,,,312 GL,,,,3520.0,,,,107605.0,,,,0.0,,,,30569.602,,,,1989-06-02,,,,,,,,,,,,1989-05-01,,,,4559.0,,,,1984-08-01,,,,179.0,,,,1988-09-01,,,,0.0,,,,1984-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,30.7744408,-96.0018921,11810.0,EGB,130.97612121224688
704,704,704,192,42185302670000,109.44444444444444,,,Eaglebine,11619.0,42185302670000,EB,11619.0,,,,,,,,,,,,,272.0,,,,,,,,,,,,,9.6,,,,,,,,,,,,,11590.0,,,,,,,,,,,,,2977189.93,1080138.83,272.0,KB,30.7680492,-95.889061,0.0,2977189.93,1080138.83,0.0,6712.19,7341.78,8405.18,9139.38,9841.16,0.0,10137.47,10207.13,10903.88,11028.67,11068.92,11089.05,11133.09,0.0,0.0,0.0,0.0,0.0,11850.0,280.03,KB,,,,,30.7679025,-95.8894527,30.7679025007989,-95.8894527302535,30.767709299201,-95.8892238697472,30.7677093,-95.8892239,,,,,,,,,,,,,1982-01-18,,,,,,,,259 GL,,,,,,,,,,,,,,,,,,,,1982-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0,0.0,,,,,,,,,,91.6047,54.3613,57.3012,91.7848,69.9627,50.6264,56.1908,61.8054,68.1634,57.2763,112.3606,96.6846,106.2605,92.2659,94.3449,89.0662,94.2661,91.1574,42185302670000.0,Cleaned,,,,53.3942,76.4306,71.0685,61.1537,78.2072,92.9565,28.7558,83.3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,30.7680492,-95.889061,11850.0,EGB,134.46325866231018
705,705,705,193,42185302710000,80.0,100.59444444444443,,Eaglebine,12630.0,42185302710000,EB,12630.0,,,,,,,,,,,,,302.0,,,,,,,,,,,,,10.1,,,,,,,,,,,,,12600.0,,,,,,,,,,,,,2930283.02,1040105.42,302.0,KB,30.6613808,-96.0415497,0.0,2930283.02,1040105.42,3691.96,6788.67,7201.33,0.0,9476.84,10027.65,0.0,10487.15,10523.63,11079.75,11199.09,11215.13,11235.55,11295.34,12003.13,0.0,0.0,0.0,0.0,12653.0,302.0,KB,,,,,30.6614432,-96.0419317,30.6614432237133,-96.0419317389512,30.661246376286,-96.0416989610496,30.6612464,-96.041699,,,,,12653.0,,,,,,,,1982-08-18,,,,1982-09-01,,,,285 GL,,,,1542.0,,,,13.0,,,,0.0,,,,8.431,,,,1984-12-13,,,,,,,,,,,,1983-10-01,,,,1.0,,,,1982-09-01,,,,520.0,,,,1982-09-01,,,,0.0,,,,1982-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,30.6613808,-96.0415497,12653.0,EGB,130.59610863762887
706,706,706,194,42185302840000,105.0,131.75,,Eaglebine,10631.0,42185302840000,EB,10631.0,,,,,,,,,,,,,336.0,,,,,,,,,,,,,9.9,,,,,,,,,,,,,10631.0,,,,,,,,,,,,,2949051.97,1085238.3,336.0,KB,30.78409,-95.9781799,0.0,2949051.97,1085238.3,0.0,0.0,0.0,0.0,8542.17,9115.98,0.0,9376.81,9448.5,10150.5,10249.33,10281.63,10300.16,10354.13,0.0,0.0,0.0,0.0,0.0,10631.0,341.87,KB,,,,,30.784022,-95.9780207,30.7840220268204,-95.9780206454755,30.7838291731789,-95.9777896545232,30.7838292,-95.9777896,,,,,10631.0,,,,,,,,1981-08-21,,,,1982-01-01,,,,318 GL,,,,28950.0,,,,616649.0,,,,0.0,,,,21300.484,,,,1993-06-19,,,,,,,,,,,,1993-04-01,,,,12763.0,,,,1982-05-01,,,,768.0,,,,1982-05-01,,,,0.0,,,,1982-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0,0.0,,,,,49.1282,53.802,71.1031,80.7352,48.0525,92.9692,76.9537,75.3473,61.9691,60.331,51.5739,74.1347,101.5996,94.7917,103.7192,81.2494,80.1686,88.3657,89.7731,76.9204,74.3287,51.0023,95.5974,42185302840000.0,Cleaned,,,,42.949,34.8,76.133,83.3447,12.0171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,30.78409,-95.9781799,10631.0,EGB,131.73571381709036
707,707,707,195,42185304230000,159.44444444444446,165.18333333333334,,Eaglebine,14300.0,42185304230000,EB,14300.0,14300.0,14300.0,,,,,,,,,,,387.0,387.0,387.0,,,,,,,,,,,9.1,9.8,9.9,,,,,,,,,,,3015.0,14300.0,14300.0,,,,,,,,,,,2970706.7,1046091.48,387.0,KB,30.6749592,-95.9125519,0.0,2970706.7,1046091.48,0.0,0.0,0.0,0.0,10342.0,11098.33,0.0,11468.07,11650.16,12125.33,12273.33,12313.17,12336.33,12375.42,12984.28,0.0,0.0,0.0,0.0,14306.0,387.0,KB,,,,,30.6750022,-95.9125382999999,30.6750021742279,-95.9125383067123,30.6748061257729,-95.9123087932879,30.6748061,-95.9123088,,,,,,,,,1990-05-30,,,,1990-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0,0.0,72.5543,64.8558,68.0559,53.0892,61.5926,36.457,62.9692,67.2396,67.5182,50.763,75.9639,58.1232,87.9152,70.8331,77.4377,92.2081,96.8141,79.2566,82.2815,51.366,51.6745,57.6598,50.6525,69.3031,78.5888,78.5935,93.2581,42185304230000.0,Cleaned,65.125,80.4026,63.9784,89.8758,77.8394,81.5507,77.0401,56.7113,71.2434,57.0532,21.3606,73.5842,72.3696,24.1045,56.6625,50.4527,38.117,34.8969,35.7984,31.1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,30.6749592,-95.9125519,14306.0,EGB,135.31995068772338
708,708,708,196,42225004270000,75.55555555555556,,,Eaglebine,10981.0,42225004270000,EB,10981.0,10981.0,,,,,,,,,,,,197.0,197.0,,,,,,,,,,,,9.2,10.4,,,,,,,,,,,,9215.0,10975.0,,,,,,,,,,,,3057421.29,1194653.37,197.0,KB,31.0765705,-95.6232529,10981.0,3057421.29,1194653.37,0.0,5234.37,0.0,0.0,0.0,7864.07,0.0,0.0,8315.45,9042.58,9195.41,9264.24,9288.45,9326.21,10054.08,0.0,0.0,0.0,0.0,10982.0,197.0,KB,,,,,31.07671363,-95.62343568,31.07671363,-95.62343568,31.0765289730247,-95.6232116065609,31.0765289730247,-95.6232116065609,,,,,10975.0,10975.0,10975.0,,,,,,1963-01-27,1963-01-27,1963-01-27,,1964-04-01,2006-07-01,1966-01-01,,181 GL,181 GL,181 GL,,15341.0,20400.0,4365.0,,989833.0,591901.0,9483533.0,,6928.831,27433.02,0.0,,64522.065,29014.755,2172630.699,,,,,,,,,,,,,,1984-07-01,2020-12-01,1985-07-01,,14139.0,11150.0,91529.0,,1967-01-01,2007-03-01,1971-11-01,,801.0,467.0,2847.0,,1966-09-01,2007-03-01,1970-12-01,,98.973,557.5,0.0,,1967-01-01,2007-03-01,1966-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,31.0765705,-95.6232529,10982.0,EGB,135.4138272026484
