,01.Well Identifier,02.Formation,03.Formation Depth,04.Description,04.Quality1
6509,00/02-02-064-19W5/0,3260 GETHING FM,1688.0,Top of Unit,Good Log
6510,00/02-02-064-19W5/0,4140 FERNIE GRP,1738.6,Top of Unit,Good Log
6511,00/02-02-064-19W5/0,4440 NORDEGG MBR,1782.2,Top of Unit,Good Log
6512,00/02-02-064-19W5/0,5000 TRIASSIC SYSTEM,1822.1,Top of Unit,Good Log
6513,00/02-02-064-19W5/0,6000 MISSISSIPPIAN SYSTEM,1871.8,Top of Unit,Good Log
6514,00/02-02-064-19W5/0,6420 PEKISKO FM,1990.6,Top of Unit,Good Log
6515,00/02-02-064-19W5/0,6440 BANFF FM,2037.0,Top of Unit,Good Log
6516,00/02-02-064-19W5/0,6480 EXSHAW FM,2228.1,Top of Unit,Good Log
6517,00/02-02-064-19W5/0,6580 WABAMUN GRP,2230.2,Top of Unit,Good Log
6518,00/02-02-064-19W5/0,6700 WINTERBURN GRP,2453.9,Top of Unit,Good Log
6519,00/02-02-064-19W5/0,7100 IRETON FM,2659.1,Top of Unit,Good Log
6520,00/02-02-064-19W5/0,7280 DUVERNAY FM,2846.2,Top of Unit,Good Log
6521,00/02-02-064-19W5/0,7440 BEAVERHILL LAKE GRP,2907.2,Top of Unit,Good Log
6522,00/04-32-066-18W5/0,1400 LEA PARK FM,637.6,Top of Unit,Good Log
6523,00/04-32-066-18W5/0,1600 COLORADO GRP,724.2,Top of Unit,Good Log
6524,00/04-32-066-18W5/0,1860 SECOND WHITE SPECKS,959.8,Top of Unit,Good Log
6525,00/04-32-066-18W5/0,2060 BASE FISH SCALES MARKER,1164.6,Top of Unit,Good Log
6526,00/04-32-066-18W5/0,2180 VIKING SANDSTONE,1222.2,Top of Unit,Good Log
6527,00/04-32-066-18W5/0,2480 MANNVILLE GRP,1264.9,Top of Unit,Good Log
6528,00/04-32-066-18W5/0,3260 GETHING FM,1483.5,Top of Unit,Good Log
6529,00/04-32-066-18W5/0,4140 FERNIE GRP,1545.3,Top of Unit,Good Log
6530,00/04-32-066-18W5/0,4440 NORDEGG MBR,1575.2,Top of Unit,Good Log
6531,00/04-32-066-18W5/0,5000 TRIASSIC SYSTEM,1619.1,Top of Unit,Good Log
6532,00/04-32-066-18W5/0,6120 DEBOLT FM,1660.6,Top of Unit,Good Log
6533,00/04-32-066-18W5/0,6400 SHUNDA FM,1728.2,Top of Unit,Good Log
6534,00/04-32-066-18W5/0,6420 PEKISKO FM,1801.4,Top of Unit,Good Log
6535,00/04-32-066-18W5/0,6440 BANFF FM,1851.7,Top of Unit,Good Log
6536,00/04-32-066-18W5/0,6480 EXSHAW FM,2059.5,Top of Unit,Good Log
6537,00/04-32-066-18W5/0,6580 WABAMUN GRP,2060.8,Top of Unit,Good Log
6538,00/04-32-066-18W5/0,6700 WINTERBURN GRP,2293.6,Top of Unit,Good Log
6539,00/04-32-066-18W5/0,7100 IRETON FM,2446.6,Top of Unit,Good Log
6540,00/04-32-066-18W5/0,7280 DUVERNAY FM,2696.9,Top of Unit,Good Log
6541,00/04-32-066-18W5/0,7440 BEAVERHILL LAKE GRP,2749.6,Top of Unit,Good Log
6542,00/04-32-066-18W5/0,7560 SWAN HILLS MBR,2793.8,Top of Unit,Good Log
6543,00/04-32-066-18W5/0,7645 WATT MTN FM,2864.2,Top of Unit,Good Log
6544,00/04-32-066-18W5/0,7655 GILWOOD MBR,2871.2,Top of Unit,Good Log
6545,00/16-19-068-19W5/0,1400 LEA PARK FM,549.6,Top of Unit,Good Log
6546,00/16-19-068-19W5/0,1600 COLORADO GRP,652.9,Top of Unit,Good Log
6547,00/16-19-068-19W5/0,1660 BADHEART FM,712.3,Top of Unit,Good Log
6548,00/16-19-068-19W5/0,1760 CARDIUM SD,780.0,Top of Unit,Good Log
6549,00/16-19-068-19W5/0,1860 SECOND WHITE SPECKS,882.4,Top of Unit,Good Log
6550,00/16-19-068-19W5/0,2060 BASE FISH SCALES MARKER,1079.6,Top of Unit,Good Log
6551,00/16-19-068-19W5/0,2180 VIKING SANDSTONE,1126.2,Top of Unit,Good Log
6552,00/16-19-068-19W5/0,2480 MANNVILLE GRP,1157.0,Top of Unit,Good Log
6553,00/16-19-068-19W5/0,3260 GETHING FM,1438.4,Top of Unit,Good Log
6554,00/16-19-068-19W5/0,4140 FERNIE GRP,1480.4,Top of Unit,Good Log
6555,00/16-19-068-19W5/0,4440 NORDEGG MBR,1520.3,Top of Unit,Good Log
6556,00/16-19-068-19W5/0,5000 TRIASSIC SYSTEM,1563.6,Top of Unit,Good Log
6557,00/16-19-068-19W5/0,5560 BELLOY FM,1621.2,Top of Unit,Good Log
6558,00/16-19-068-19W5/0,6120 DEBOLT FM,1645.6,Top of Unit,Good Log
6559,00/16-19-068-19W5/0,6400 SHUNDA FM,1735.8,Top of Unit,Good Log
6560,00/16-19-068-19W5/0,6420 PEKISKO FM,1816.6,Top of Unit,Good Log
6561,00/16-19-068-19W5/0,6440 BANFF FM,1875.1,Top of Unit,Good Log
6562,00/16-19-068-19W5/0,6480 EXSHAW FM,2084.5,Top of Unit,Good Log
6563,00/16-19-068-19W5/0,6580 WABAMUN GRP,2086.7,Top of Unit,Good Log
6564,00/16-19-068-19W5/0,6700 WINTERBURN GRP,2313.4,Top of Unit,Good Log
6565,00/16-19-068-19W5/0,7100 IRETON FM,2445.1,Top of Unit,Good Log
6566,00/16-19-068-19W5/0,7280 DUVERNAY FM,2713.3,Top of Unit,Good Log
6567,00/16-19-068-19W5/0,7440 BEAVERHILL LAKE GRP,2749.3,Top of Unit,Good Log
6568,00/16-19-068-19W5/0,7560 SWAN HILLS MBR,2799.6,Top of Unit,Good Log
6569,00/16-19-068-19W5/0,7635 ELK POINT GRP,2868.2,Top of Unit,Good Log
6570,00/16-19-068-19W5/0,7655 GILWOOD MBR,2876.7,Top of Unit,Good Log
6571,00/16-19-068-19W5/0,7922 ELDON SHALE,2886.8,Top of Unit,Good Log
6572,00/16-19-068-19W5/0,7925 ELDON CARBONATE,2926.1,Top of Unit,Good Log
6573,00/16-19-068-19W5/0,7933 STEPHEN FM,2957.5,Top of Unit,Good Log
6574,00/16-19-068-19W5/0,7935 CATHEDRAL FM,3041.9,Top of Unit,Good Log
6575,00/16-19-068-19W5/0,7990 PRECAMBRIAN SYSTEM,3079.7,Top of Unit,Good Log
6576,00/07-30-050-22W4/0,1400 LEA PARK FM,518.8,Top of Unit,Good Log
6577,00/07-30-050-22W4/0,1600 COLORADO GRP,679.4,Top of Unit,Good Log
6578,00/07-30-050-22W4/0,1860 SECOND WHITE SPECKS,871.4,Top of Unit,Good Log
6579,00/07-30-050-22W4/0,2060 BASE FISH SCALES MARKER,958.9,Top of Unit,Good Log
6580,00/07-30-050-22W4/0,2140 VIKING FM,993.6,Top of Unit,Good Log
6581,00/07-30-050-22W4/0,2180 VIKING SANDSTONE,999.1,Top of Unit,Good Log
6582,00/07-30-050-22W4/0,2480 MANNVILLE GRP,1049.7,Top of Unit,Good Log
6583,00/07-30-050-22W4/0,3000 GLAUCONITIC SS,1158.2,Top of Unit,Good Log
6584,00/07-30-050-22W4/0,3120 OSTRACOD MEMBER,1187.8,Top of Unit,Good Log
6585,00/07-30-050-22W4/0,3340 BASAL QUARTZ SD,1200.9,Top of Unit,Good Log
6586,00/07-30-050-22W4/0,3500 DETRITAL =CRET=,1229.9,Top of Unit,Good Log
6587,00/07-30-050-22W4/0,6580 WABAMUN GRP,1273.1,Top of Unit,Good Log
6588,00/07-30-050-22W4/0,6780 GRAMINIA FM,1327.4,Top of Unit,Good Log
6589,00/07-30-050-22W4/0,6860 CALMAR FM,1338.4,Top of Unit,Good Log
6590,00/07-30-050-22W4/0,6960 NISKU FM,1343.6,Top of Unit,Good Log
6591,00/07-30-050-22W4/0,7100 IRETON FM,1391.4,Top of Unit,Good Log
6592,00/07-30-050-22W4/0,7280 DUVERNAY FM,1591.1,Top of Unit,Good Log
6593,00/07-30-050-22W4/0,7320 COOKING LAKE FM,1633.7,Top of Unit,Good Log
6594,00/07-30-050-22W4/0,7440 BEAVERHILL LAKE GRP,1708.7,Top of Unit,Good Log
6595,00/07-30-050-22W4/0,7635 ELK POINT GRP,1929.4,Top of Unit,Good Log
6596,00/03-32-060-15W5/0,1400 LEA PARK FM,853.4,Top of Unit,Good Log
6597,00/03-32-060-15W5/0,1600 COLORADO GRP,968.3,Top of Unit,Good Log
6598,00/03-32-060-15W5/0,1700 CARDIUM FM,1133.9,Top of Unit,Good Log
6599,00/03-32-060-15W5/0,1860 SECOND WHITE SPECKS,1221.3,Top of Unit,Good Log
6600,00/03-32-060-15W5/0,2060 BASE FISH SCALES MARKER,1414.0,Top of Unit,Good Log
6601,00/03-32-060-15W5/0,2140 VIKING FM,1455.7,Top of Unit,Good Log
6602,00/03-32-060-15W5/0,2480 MANNVILLE GRP,1488.3,Top of Unit,Good Log
6603,00/03-32-060-15W5/0,3260 GETHING FM,1673.4,Top of Unit,Good Log
6604,00/03-32-060-15W5/0,4140 FERNIE GRP,1742.5,Top of Unit,Good Log
6605,00/03-32-060-15W5/0,4440 NORDEGG MBR,1787.7,Top of Unit,Good Log
6606,00/03-32-060-15W5/0,6400 SHUNDA FM,1818.1,Top of Unit,Good Log
6607,00/03-32-060-15W5/0,6420 PEKISKO FM,1859.9,Top of Unit,Good Log
6608,00/03-32-060-15W5/0,6440 BANFF FM,1898.0,Top of Unit,Good Log
6609,00/03-32-060-15W5/0,6480 EXSHAW FM,2072.3,Top of Unit,Good Log
6610,00/03-32-060-15W5/0,6580 WABAMUN GRP,2076.0,Top of Unit,Good Log
6611,00/03-32-060-15W5/0,6700 WINTERBURN GRP,2307.3,Top of Unit,Good Log
6612,00/03-32-060-15W5/0,7100 IRETON FM,2542.0,Top of Unit,Questionable Log
6613,00/03-32-060-15W5/0,7200 LEDUC FM,2601.8,Top of Unit,Good Log
6614,00/03-32-060-15W5/0,7560 SWAN HILLS MBR,2724.9,Top of Unit,Questionable Log
6615,00/03-32-060-15W5/0,7645 WATT MTN FM,2885.2,Top of Unit,Good Log
6616,00/03-32-060-15W5/0,7655 GILWOOD MBR,2894.1,Top of Unit,Good Log
6617,00/02-11-067-20W5/0,1480 WAPIABI FM,658.7,Top of Unit,Good Log
6618,00/02-11-067-20W5/0,1600 COLORADO GRP,748.9,Top of Unit,Good Log
6619,00/02-11-067-20W5/0,1660 BADHEART FM,823.0,Top of Unit,Good Log
6620,00/02-11-067-20W5/0,1860 SECOND WHITE SPECKS,971.7,Top of Unit,Good Log
6621,00/02-11-067-20W5/0,2060 BASE FISH SCALES MARKER,1207.0,Top of Unit,Good Log
6622,00/02-11-067-20W5/0,2180 VIKING SANDSTONE,1264.0,Top of Unit,Good Log
6623,00/02-11-067-20W5/0,2480 MANNVILLE GRP,1303.9,Top of Unit,Good Log
6624,00/02-11-067-20W5/0,3260 GETHING FM,1549.6,Top of Unit,Good Log
6625,00/02-11-067-20W5/0,4140 FERNIE GRP,1610.3,Top of Unit,Good Log
6626,00/02-11-067-20W5/0,4440 NORDEGG MBR,1645.9,Top of Unit,Good Log
6627,00/02-11-067-20W5/0,5000 TRIASSIC SYSTEM,1683.1,Top of Unit,Good Log
6628,00/02-11-067-20W5/0,5560 BELLOY FM,1756.3,Top of Unit,Good Logs and/or Samples or Core
6629,00/02-11-067-20W5/0,6120 DEBOLT FM,1770.0,Top of Unit,Good Logs and/or Samples or Core
6630,00/02-11-067-20W5/0,6400 SHUNDA FM,1853.5,Top of Unit,Good Log
6631,00/02-11-067-20W5/0,6420 PEKISKO FM,1930.0,Top of Unit,Good Log
6632,00/02-11-067-20W5/0,6440 BANFF FM,1986.4,Top of Unit,Good Log
6633,00/02-11-067-20W5/0,6480 EXSHAW FM,2188.2,Top of Unit,Good Log
6634,00/02-11-067-20W5/0,6580 WABAMUN GRP,2191.8,Top of Unit,Good Log
6635,00/02-11-067-20W5/0,6700 WINTERBURN GRP,2425.9,Top of Unit,Good Log
6636,00/02-11-067-20W5/0,7100 IRETON FM,2564.9,Top of Unit,Good Log
6637,00/02-11-067-20W5/0,7280 DUVERNAY FM,2816.7,Top of Unit,Good Log
6638,00/02-11-067-20W5/0,7440 BEAVERHILL LAKE GRP,2874.3,Top of Unit,Good Log
6639,00/02-11-067-20W5/0,7560 SWAN HILLS MBR,2941.9,Top of Unit,Good Log
6640,00/02-11-067-20W5/0,7645 WATT MTN FM,2973.3,Top of Unit,Good Log
6641,00/02-11-067-20W5/0,7655 GILWOOD MBR,2980.9,Top of Unit,Good Log
6642,00/10-16-064-19W5/0,1480 WAPIABI FM,804.7,Top of Unit,Good Log
6643,00/10-16-064-19W5/0,1600 COLORADO GRP,896.7,Top of Unit,Good Log
6644,00/10-16-064-19W5/0,1660 BADHEART FM,976.6,Top of Unit,Good Log
6645,00/10-16-064-19W5/0,1700 CARDIUM FM,1057.4,Top of Unit,Good Log
6646,00/10-16-064-19W5/0,1860 SECOND WHITE SPECKS,1154.9,Top of Unit,Good Log
6647,00/10-16-064-19W5/0,2060 BASE FISH SCALES MARKER,1383.2,Top of Unit,Good Log
6648,00/10-16-064-19W5/0,2180 VIKING SANDSTONE,1431.0,Top of Unit,Good Log
6649,00/10-16-064-19W5/0,2440 BLAIRMORE GRP,1463.0,Top of Unit,Good Log
6650,00/10-16-064-19W5/0,3260 GETHING FM,1692.9,Top of Unit,Good Log
6651,00/10-16-064-19W5/0,4140 FERNIE GRP,1758.7,Top of Unit,Good Log
6652,00/10-16-064-19W5/0,4440 NORDEGG MBR,1787.7,Top of Unit,Good Log
6653,00/10-16-064-19W5/0,5000 TRIASSIC SYSTEM,1824.8,Top of Unit,Good Log
6654,00/10-16-064-19W5/0,6000 MISSISSIPPIAN SYSTEM,1882.1,Top of Unit,Good Log
6655,00/10-16-064-19W5/0,6420 PEKISKO FM,2010.8,Top of Unit,Good Log
6656,00/10-16-064-19W5/0,6440 BANFF FM,2054.4,Top of Unit,Good Log
6657,00/10-16-064-19W5/0,6480 EXSHAW FM,2250.0,Top of Unit,Good Log
6658,00/10-16-064-19W5/0,6580 WABAMUN GRP,2254.0,Top of Unit,Good Log
6659,00/10-16-064-19W5/0,6700 WINTERBURN GRP,2470.7,Top of Unit,Good Log
6660,00/10-16-064-19W5/0,7100 IRETON FM,2676.8,Top of Unit,Good Log
6661,00/10-16-064-19W5/0,7280 DUVERNAY FM,2865.4,Top of Unit,Good Log
6662,00/10-16-064-19W5/0,7440 BEAVERHILL LAKE GRP,2920.6,Top of Unit,Good Log
6663,00/10-16-064-19W5/0,7560 SWAN HILLS MBR,2966.6,Top of Unit,Good Log
6664,00/04-34-067-18W5/0,1400 LEA PARK FM,604.7,Top of Unit,Good Log
6665,00/04-34-067-18W5/0,1600 COLORADO GRP,677.6,Top of Unit,Good Log
6666,00/04-34-067-18W5/0,1660 BADHEART FM,749.5,Top of Unit,Good Log
6667,00/04-34-067-18W5/0,1760 CARDIUM SD,819.0,Top of Unit,Good Log
6668,00/04-34-067-18W5/0,1860 SECOND WHITE SPECKS,902.8,Top of Unit,Good Log
6669,00/04-34-067-18W5/0,2060 BASE FISH SCALES MARKER,1109.8,Top of Unit,Good Log
6670,00/04-34-067-18W5/0,2180 VIKING SANDSTONE,1152.8,Top of Unit,Good Log
6671,00/04-34-067-18W5/0,2480 MANNVILLE GRP,1200.9,Top of Unit,Good Log
6672,00/04-34-067-18W5/0,3260 GETHING FM,1436.5,Top of Unit,Good Log
6673,00/04-34-067-18W5/0,4140 FERNIE GRP,1495.3,Top of Unit,Good Log
6674,00/04-34-067-18W5/0,4440 NORDEGG MBR,1520.6,Top of Unit,Good Log
6675,00/04-34-067-18W5/0,5240 MONTNEY FM,1567.3,Top of Unit,Good Log
6676,00/04-34-067-18W5/0,6120 DEBOLT FM,1599.0,Top of Unit,Good Log
6677,00/04-34-067-18W5/0,6400 SHUNDA FM,1677.9,Top of Unit,Good Log
6678,00/04-34-067-18W5/0,6420 PEKISKO FM,1752.0,Top of Unit,Good Log
6679,00/04-34-067-18W5/0,6440 BANFF FM,1809.9,Top of Unit,Good Log
6680,00/04-34-067-18W5/0,6480 EXSHAW FM,2011.7,Top of Unit,Good Log
6681,00/04-34-067-18W5/0,6580 WABAMUN GRP,2017.8,Top of Unit,Good Log
6682,00/04-34-067-18W5/0,6700 WINTERBURN GRP,2251.9,Top of Unit,Good Log
6683,00/04-34-067-18W5/0,7100 IRETON FM,2395.7,Top of Unit,Good Log
6684,00/04-34-067-18W5/0,7280 DUVERNAY FM,2652.4,Top of Unit,Good Log
6685,00/04-34-067-18W5/0,7440 BEAVERHILL LAKE GRP,2707.8,Top of Unit,Good Log
6686,00/04-34-067-18W5/0,7560 SWAN HILLS MBR,2783.1,Top of Unit,Good Log
6687,00/04-34-067-18W5/0,7645 WATT MTN FM,2815.7,Top of Unit,Good Log
6688,00/04-34-067-18W5/0,7655 GILWOOD MBR,2822.4,Top of Unit,Good Log
6689,00/04-34-067-18W5/0,7857 CAMBRIAN SYSTEM,2852.9,Top of Unit,Questionable Log
6690,00/10-26-066-19W5/0,1480 WAPIABI FM,657.5,Top of Unit,Good Log
6691,00/10-26-066-19W5/0,1600 COLORADO GRP,749.8,Top of Unit,Good Log
6692,00/10-26-066-19W5/0,1660 BADHEART FM,830.6,Top of Unit,Good Log
6693,00/10-26-066-19W5/0,1700 CARDIUM FM,902.8,Top of Unit,Good Log
6694,00/10-26-066-19W5/0,1860 SECOND WHITE SPECKS,985.4,Top of Unit,Good Log
6695,00/10-26-066-19W5/0,2060 BASE FISH SCALES MARKER,1204.6,Top of Unit,Good Log
6696,00/10-26-066-19W5/0,2180 VIKING SANDSTONE,1257.9,Top of Unit,Good Log
6697,00/10-26-066-19W5/0,2440 BLAIRMORE GRP,1299.7,Top of Unit,Good Log
6698,00/10-26-066-19W5/0,3260 GETHING FM,1534.7,Top of Unit,Good Log
6699,00/10-26-066-19W5/0,4140 FERNIE GRP,1582.8,Top of Unit,Good Log
6700,00/10-26-066-19W5/0,4440 NORDEGG MBR,1619.4,Top of Unit,Good Log
6701,00/10-26-066-19W5/0,5000 TRIASSIC SYSTEM,1658.1,Top of Unit,Good Log
6702,00/10-26-066-19W5/0,6000 MISSISSIPPIAN SYSTEM,1709.9,Top of Unit,Good Log
6703,00/10-26-066-19W5/0,6420 PEKISKO FM,1859.3,Top of Unit,Good Log
6704,00/10-26-066-19W5/0,6440 BANFF FM,1911.4,Top of Unit,Good Log
6705,00/10-26-066-19W5/0,6580 WABAMUN GRP,2119.6,Top of Unit,Good Log
6706,00/10-26-066-19W5/0,6700 WINTERBURN GRP,2342.4,Top of Unit,Good Log
6707,00/10-26-066-19W5/0,7100 IRETON FM,2457.3,Top of Unit,Good Log
6708,00/10-26-066-19W5/0,7280 DUVERNAY FM,2746.2,Top of Unit,Good Log
6709,00/10-26-066-19W5/0,7440 BEAVERHILL LAKE GRP,2790.4,Top of Unit,Good Log
6710,00/10-26-066-19W5/0,7655 GILWOOD MBR,2917.5,Top of Unit,Good Log
6711,00/10-26-066-19W5/0,7857 CAMBRIAN SYSTEM,2940.7,Top of Unit,Good Log
6712,00/06-03-065-06W5/0,1400 LEA PARK FM,448.4,Top of Unit,Good Log
6713,00/06-03-065-06W5/0,1600 COLORADO GRP,554.7,Top of Unit,Good Log
6714,00/06-03-065-06W5/0,1660 BADHEART FM,610.5,Top of Unit,Good Log
6715,00/06-03-065-06W5/0,1860 SECOND WHITE SPECKS,747.4,Top of Unit,Good Log
6716,00/06-03-065-06W5/0,2060 BASE FISH SCALES MARKER,873.3,Top of Unit,Good Log
6717,00/06-03-065-06W5/0,2140 VIKING FM,915.3,Top of Unit,Good Log
6718,00/06-03-065-06W5/0,2480 MANNVILLE GRP,957.1,Top of Unit,Good Log
6719,00/06-03-065-06W5/0,3000 GLAUCONITIC SS,1132.6,Top of Unit,Good Log
6720,00/06-03-065-06W5/0,3100 LOWER MANNVILLE FM,1144.2,Top of Unit,Good Log
6721,00/06-03-065-06W5/0,6440 BANFF FM,1248.8,Top of Unit,Questionable Log
6722,00/06-03-065-06W5/0,6480 EXSHAW FM,1252.4,Top of Unit,Good Log
6723,00/06-03-065-06W5/0,6580 WABAMUN GRP,1255.5,Top of Unit,Good Log
6724,00/06-03-065-06W5/0,6780 GRAMINIA FM,1495.3,Top of Unit,Good Log
6725,00/06-03-065-06W5/0,6800 BLUERIDGE MBR,1503.3,Top of Unit,Good Log
6726,00/06-03-065-06W5/0,6860 CALMAR FM,1566.7,Top of Unit,Good Log
6727,00/06-03-065-06W5/0,6960 NISKU FM,1573.4,Top of Unit,Good Log
6728,00/06-03-065-06W5/0,7100 IRETON FM,1614.8,Top of Unit,Good Log
6729,00/06-03-065-06W5/0,7280 DUVERNAY FM,1885.2,Top of Unit,Good Log
6730,00/06-03-065-06W5/0,7420 BASAL COOKING LK,1954.4,Top of Unit,Good Log
6731,00/06-03-065-06W5/0,7440 BEAVERHILL LAKE GRP,1962.6,Top of Unit,Good Log
6732,00/06-03-065-06W5/0,7645 WATT MTN FM,2133.6,Top of Unit,Good Log
6733,00/06-03-065-06W5/0,7655 GILWOOD MBR,2145.8,Top of Unit,Good Log
6734,00/06-03-065-06W5/0,7685 MUSKEG FM,2154.9,Top of Unit,Good Log
6735,00/12-09-064-19W5/0,1400 LEA PARK FM,826.0,Top of Unit,Good Log
6736,00/12-09-064-19W5/0,1600 COLORADO GRP,923.2,Top of Unit,Good Log
6737,00/12-09-064-19W5/0,1660 BADHEART FM,1000.4,Top of Unit,Good Log
6738,00/12-09-064-19W5/0,1700 CARDIUM FM,1082.0,Top of Unit,Good Log
6739,00/12-09-064-19W5/0,1860 SECOND WHITE SPECKS,1180.8,Top of Unit,Good Log
6740,00/12-09-064-19W5/0,2060 BASE FISH SCALES MARKER,1407.6,Top of Unit,Good Log
6741,00/12-09-064-19W5/0,2180 VIKING SANDSTONE,1458.2,Top of Unit,Good Log
6742,00/12-09-064-19W5/0,2440 BLAIRMORE GRP,1486.2,Top of Unit,Good Log
6743,00/12-09-064-19W5/0,3260 GETHING FM,1719.1,Top of Unit,Good Log
6744,00/12-09-064-19W5/0,4140 FERNIE GRP,1789.2,Top of Unit,Good Log
6745,00/12-09-064-19W5/0,4440 NORDEGG MBR,1816.3,Top of Unit,Good Log
6746,00/12-09-064-19W5/0,5000 TRIASSIC SYSTEM,1853.2,Top of Unit,Good Log
6747,00/12-09-064-19W5/0,6000 MISSISSIPPIAN SYSTEM,1908.0,Top of Unit,Good Log
6748,00/12-09-064-19W5/0,6420 PEKISKO FM,2040.3,Top of Unit,Good Log
6749,00/12-09-064-19W5/0,6440 BANFF FM,2085.7,Top of Unit,Good Log
6750,00/12-09-064-19W5/0,6580 WABAMUN GRP,2284.5,Top of Unit,Good Log
6751,00/12-09-064-19W5/0,6700 WINTERBURN GRP,2514.6,Top of Unit,Good Log
6752,00/12-09-064-19W5/0,7100 IRETON FM,2708.8,Top of Unit,Good Log
6753,00/12-09-064-19W5/0,7280 DUVERNAY FM,2895.6,Top of Unit,Good Log
6754,00/12-09-064-19W5/0,7440 BEAVERHILL LAKE GRP,2948.9,Top of Unit,Good Log
6755,00/11-16-068-19W5/0,1400 LEA PARK FM,581.6,Top of Unit,Good Log
6756,00/11-16-068-19W5/0,1600 COLORADO GRP,669.6,Top of Unit,Good Log
6757,00/11-16-068-19W5/0,1660 BADHEART FM,743.1,Top of Unit,Good Log
6758,00/11-16-068-19W5/0,1700 CARDIUM FM,810.2,Top of Unit,Good Log
6759,00/11-16-068-19W5/0,1860 SECOND WHITE SPECKS,892.5,Top of Unit,Good Log
6760,00/11-16-068-19W5/0,1920 DUNVEGAN FM,982.1,Top of Unit,Questionable Log
6761,00/11-16-068-19W5/0,2060 BASE FISH SCALES MARKER,1112.2,Top of Unit,Good Log
6762,00/11-16-068-19W5/0,2140 VIKING FM,1156.1,Top of Unit,Good Log
6763,00/11-16-068-19W5/0,2480 MANNVILLE GRP,1189.6,Top of Unit,Good Log
6764,00/11-16-068-19W5/0,3260 GETHING FM,1460.6,Top of Unit,Good Log
6765,00/11-16-068-19W5/0,4440 NORDEGG MBR,1542.3,Top of Unit,Good Log
6766,00/11-16-068-19W5/0,5000 TRIASSIC SYSTEM,1585.6,Top of Unit,Good Log
6767,00/11-16-068-19W5/0,5560 BELLOY FM,1639.8,Top of Unit,Good Log
6768,00/11-16-068-19W5/0,6120 DEBOLT FM,1655.7,Top of Unit,Good Log
6769,00/11-16-068-19W5/0,6400 SHUNDA FM,1742.5,Top of Unit,Good Log
6770,00/11-16-068-19W5/0,6420 PEKISKO FM,1822.7,Top of Unit,Good Log
6771,00/11-16-068-19W5/0,6440 BANFF FM,1881.2,Top of Unit,Good Log
6772,00/11-16-068-19W5/0,6480 EXSHAW FM,2088.8,Top of Unit,Good Log
6773,00/11-16-068-19W5/0,6580 WABAMUN GRP,2094.0,Top of Unit,Good Log
6774,00/11-16-068-19W5/0,6700 WINTERBURN GRP,2322.6,Top of Unit,Good Log
6775,00/11-16-068-19W5/0,7040 WOODBEND GRP,2454.9,Top of Unit,Good Log
6776,00/11-16-068-19W5/0,7280 DUVERNAY FM,2721.3,Top of Unit,Good Log
6777,00/11-16-068-19W5/0,7440 BEAVERHILL LAKE GRP,2756.0,Top of Unit,Good Log
6778,00/11-16-068-19W5/0,7560 SWAN HILLS MBR,2844.4,Top of Unit,Good Log
6779,00/11-16-068-19W5/0,7645 WATT MTN FM,2881.3,Top of Unit,Good Log
6780,00/11-16-068-19W5/0,7655 GILWOOD MBR,2888.3,Top of Unit,Good Log
6781,00/10-20-065-23W5/0,1120 WAPITI GRP,848.0,Top of Unit,Good Log
6782,00/10-20-065-23W5/0,1600 COLORADO GRP,940.9,Top of Unit,Good Log
6783,00/10-20-065-23W5/0,1660 BADHEART FM,1020.2,Top of Unit,Good Log
6784,00/10-20-065-23W5/0,1700 CARDIUM FM,1093.3,Top of Unit,Good Log
6785,00/10-20-065-23W5/0,1860 SECOND WHITE SPECKS,1237.5,Top of Unit,Good Log
6786,00/10-20-065-23W5/0,1920 DUNVEGAN FM,1344.2,Top of Unit,Good Log
6787,00/10-20-065-23W5/0,2060 BASE FISH SCALES MARKER,1474.3,Top of Unit,Good Log
6788,00/10-20-065-23W5/0,2280 PEACE RIVER FM,1514.9,Top of Unit,Good Log
6789,00/10-20-065-23W5/0,2640 SPIRIT RIVER FM,1573.7,Top of Unit,Good Log
6790,00/10-20-065-23W5/0,3260 GETHING FM,1824.8,Top of Unit,Good Log
6791,00/10-20-065-23W5/0,3480 CADOMIN FM,1936.1,Top of Unit,Good Log
6792,00/10-20-065-23W5/0,4140 FERNIE GRP,1969.6,Top of Unit,Good Log
6793,00/10-20-065-23W5/0,4440 NORDEGG MBR,1981.5,Top of Unit,Good Log
6794,00/10-20-065-23W5/0,5240 MONTNEY FM,2008.9,Top of Unit,Good Log
6795,00/10-20-065-23W5/0,5560 BELLOY FM,2122.0,Top of Unit,Good Log
6796,00/10-20-065-23W5/0,6120 DEBOLT FM,2140.3,Top of Unit,Good Log
6797,00/10-20-065-23W5/0,6400 SHUNDA FM,2271.1,Top of Unit,Good Log
6798,00/10-20-065-23W5/0,6420 PEKISKO FM,2350.3,Top of Unit,Good Log
6799,00/10-20-065-23W5/0,6440 BANFF FM,2404.3,Top of Unit,Good Log
6800,00/10-20-065-23W5/0,6480 EXSHAW FM,2605.7,Top of Unit,Good Log
6801,00/10-20-065-23W5/0,6580 WABAMUN GRP,2611.2,Top of Unit,Good Log
6802,00/10-20-065-23W5/0,6700 WINTERBURN GRP,2828.5,Top of Unit,Good Log
6803,00/10-20-065-23W5/0,7040 WOODBEND GRP,2977.9,Top of Unit,Questionable Log
